anomaly_score,decision,actual_fraud
0.0379,ALLOW,0
0.2212,ALLOW,0
0.1151,ALLOW,0
0.2626,ALLOW,0
0.0931,ALLOW,1
0.1433,ALLOW,0
0.1352,ALLOW,1
0.2072,ALLOW,0
0.0705,ALLOW,0
0.252,ALLOW,1
0.673,MONITOR,0
0.1237,ALLOW,1
0.2768,ALLOW,0
0.0941,ALLOW,0
0.1151,ALLOW,0
0.147,ALLOW,0
0.0955,ALLOW,1
0.2549,ALLOW,1
0.2038,ALLOW,1
0.1237,ALLOW,0
0.0803,ALLOW,0
0.6272,MONITOR,0
0.0867,ALLOW,0
0.0734,ALLOW,1
0.145,ALLOW,0
0.0858,ALLOW,0
0.1917,ALLOW,1
0.2733,ALLOW,0
0.1322,ALLOW,0
0.0881,ALLOW,0
0.1588,ALLOW,0
0.214,ALLOW,0
0.3394,ALLOW,0
0.1378,ALLOW,0
0.0511,ALLOW,1
0.0709,ALLOW,0
0.0748,ALLOW,0
0.2056,ALLOW,0
0.2416,ALLOW,0
0.0818,ALLOW,0
0.0812,ALLOW,0
0.1703,ALLOW,0
0.1095,ALLOW,0
0.225,ALLOW,0
0.1362,ALLOW,0
0.1934,ALLOW,0
0.0455,ALLOW,0
0.0895,ALLOW,0
0.1867,ALLOW,0
0.0849,ALLOW,0
0.0924,ALLOW,0
0.0937,ALLOW,0
0.0485,ALLOW,0
0.1104,ALLOW,0
0.107,ALLOW,1
0.1348,ALLOW,1
0.2173,ALLOW,0
0.0677,ALLOW,0
0.1715,ALLOW,0
0.339,ALLOW,1
0.1495,ALLOW,0
0.0726,ALLOW,0
0.0975,ALLOW,0
0.1839,ALLOW,0
0.1308,ALLOW,0
0.0368,ALLOW,0
0.2144,ALLOW,0
0.6101,MONITOR,0
0.0739,ALLOW,0
0.3091,ALLOW,1
0.157,ALLOW,0
0.138,ALLOW,0
0.1345,ALLOW,1
0.0997,ALLOW,0
0.5667,MONITOR,1
0.1327,ALLOW,0
0.1397,ALLOW,0
0.1165,ALLOW,0
0.1807,ALLOW,0
0.1208,ALLOW,0
0.1008,ALLOW,0
0.1707,ALLOW,0
0.2826,ALLOW,0
0.1514,ALLOW,0
0.1095,ALLOW,0
0.0654,ALLOW,0
0.1277,ALLOW,1
0.1868,ALLOW,0
0.2466,ALLOW,0
0.1084,ALLOW,0
0.1289,ALLOW,0
0.1544,ALLOW,0
0.226,ALLOW,0
0.1677,ALLOW,0
0.3565,ALLOW,0
0.2606,ALLOW,0
0.1005,ALLOW,0
0.1406,ALLOW,0
0.1653,ALLOW,0
0.1133,ALLOW,0
0.0803,ALLOW,0
0.2096,ALLOW,0
0.04,ALLOW,0
0.2257,ALLOW,1
0.2183,ALLOW,0
0.0531,ALLOW,0
0.1633,ALLOW,0
0.1092,ALLOW,1
0.0436,ALLOW,0
0.1291,ALLOW,0
0.2566,ALLOW,0
0.0874,ALLOW,0
0.0893,ALLOW,0
0.2509,ALLOW,0
0.1832,ALLOW,0
0.1552,ALLOW,0
0.0784,ALLOW,1
0.101,ALLOW,0
0.1833,ALLOW,0
0.1916,ALLOW,0
0.1953,ALLOW,0
0.1828,ALLOW,0
0.0614,ALLOW,0
0.211,ALLOW,0
0.1182,ALLOW,1
0.0795,ALLOW,0
0.1513,ALLOW,0
0.2024,ALLOW,0
0.0741,ALLOW,0
0.0817,ALLOW,0
0.2125,ALLOW,1
0.1351,ALLOW,0
0.2668,ALLOW,0
0.0836,ALLOW,0
0.2456,ALLOW,0
0.1902,ALLOW,0
0.0495,ALLOW,0
0.1014,ALLOW,0
0.6357,MONITOR,0
0.1556,ALLOW,0
0.1533,ALLOW,1
0.1745,ALLOW,0
0.1517,ALLOW,0
0.1127,ALLOW,1
0.2285,ALLOW,0
0.0832,ALLOW,0
0.116,ALLOW,0
0.6369,MONITOR,0
0.087,ALLOW,0
0.1463,ALLOW,1
0.2754,ALLOW,0
0.0919,ALLOW,0
0.1302,ALLOW,0
0.189,ALLOW,0
0.1804,ALLOW,0
0.1001,ALLOW,0
0.1117,ALLOW,0
0.0857,ALLOW,0
0.1208,ALLOW,0
0.1675,ALLOW,0
0.0887,ALLOW,0
0.0539,ALLOW,0
0.0444,ALLOW,0
0.0732,ALLOW,0
0.2549,ALLOW,0
0.2252,ALLOW,0
0.072,ALLOW,0
0.112,ALLOW,0
0.1626,ALLOW,0
0.1099,ALLOW,0
0.1986,ALLOW,0
0.2415,ALLOW,0
0.1877,ALLOW,0
0.0883,ALLOW,0
0.1839,ALLOW,1
0.0599,ALLOW,0
0.0241,ALLOW,0
0.1307,ALLOW,0
0.1283,ALLOW,1
0.1845,ALLOW,0
0.1973,ALLOW,0
0.1543,ALLOW,0
0.1066,ALLOW,0
0.1392,ALLOW,0
0.1194,ALLOW,0
0.0829,ALLOW,0
0.1131,ALLOW,0
0.1212,ALLOW,0
0.1,ALLOW,0
0.2563,ALLOW,0
0.1286,ALLOW,0
0.1499,ALLOW,0
0.1785,ALLOW,0
0.1555,ALLOW,1
0.1183,ALLOW,0
0.1043,ALLOW,0
0.6927,MONITOR,0
0.7236,BLOCK,1
0.1607,ALLOW,0
0.0533,ALLOW,1
0.7249,BLOCK,1
0.1717,ALLOW,0
0.099,ALLOW,0
0.1855,ALLOW,1
0.299,ALLOW,0
0.1115,ALLOW,0
0.1216,ALLOW,0
0.1272,ALLOW,1
0.1147,ALLOW,0
0.2334,ALLOW,0
0.1345,ALLOW,0
0.1469,ALLOW,0
0.1082,ALLOW,0
0.091,ALLOW,0
0.6176,MONITOR,0
0.1801,ALLOW,0
0.123,ALLOW,0
0.1517,ALLOW,0
0.0987,ALLOW,0
0.0851,ALLOW,0
0.1362,ALLOW,0
0.2495,ALLOW,1
0.1461,ALLOW,1
0.0761,ALLOW,0
0.1671,ALLOW,0
0.1215,ALLOW,0
0.1226,ALLOW,0
0.1275,ALLOW,0
0.0607,ALLOW,0
0.0763,ALLOW,0
0.1327,ALLOW,0
0.1333,ALLOW,0
0.1554,ALLOW,0
0.1918,ALLOW,1
0.0832,ALLOW,0
0.0838,ALLOW,0
0.1228,ALLOW,0
0.0585,ALLOW,0
0.1109,ALLOW,0
0.1261,ALLOW,0
0.1748,ALLOW,0
0.0715,ALLOW,0
0.1162,ALLOW,0
0.0512,ALLOW,0
0.1719,ALLOW,0
0.6843,MONITOR,0
0.1184,ALLOW,0
0.0613,ALLOW,0
0.0998,ALLOW,0
0.1278,ALLOW,0
0.1765,ALLOW,0
0.1878,ALLOW,0
0.1077,ALLOW,0
0.1907,ALLOW,0
0.0817,ALLOW,0
0.1359,ALLOW,0
0.1082,ALLOW,1
0.1375,ALLOW,0
0.1943,ALLOW,0
0.0787,ALLOW,1
0.0486,ALLOW,0
0.1499,ALLOW,0
0.2071,ALLOW,0
0.1058,ALLOW,0
0.1385,ALLOW,1
0.1497,ALLOW,0
0.0459,ALLOW,0
0.1246,ALLOW,0
0.1207,ALLOW,0
0.624,MONITOR,0
0.1104,ALLOW,0
0.0778,ALLOW,0
0.1628,ALLOW,0
0.5234,MONITOR,0
0.0875,ALLOW,0
0.1498,ALLOW,0
0.134,ALLOW,0
0.1431,ALLOW,0
0.1317,ALLOW,0
0.2039,ALLOW,0
0.1318,ALLOW,0
0.0586,ALLOW,0
0.1285,ALLOW,0
0.2007,ALLOW,0
0.1259,ALLOW,0
0.1108,ALLOW,0
0.1322,ALLOW,0
0.1457,ALLOW,0
0.1681,ALLOW,0
0.1808,ALLOW,0
0.3792,ALLOW,0
0.1389,ALLOW,1
0.1048,ALLOW,0
0.0826,ALLOW,0
0.1121,ALLOW,0
0.0804,ALLOW,0
0.0669,ALLOW,0
0.1672,ALLOW,1
0.155,ALLOW,0
0.227,ALLOW,0
0.0531,ALLOW,0
0.2371,ALLOW,0
0.1402,ALLOW,0
0.1445,ALLOW,1
0.1081,ALLOW,0
0.1993,ALLOW,0
0.1593,ALLOW,0
0.0791,ALLOW,0
0.084,ALLOW,0
0.125,ALLOW,0
0.1957,ALLOW,0
0.1872,ALLOW,0
0.1638,ALLOW,0
0.0879,ALLOW,0
0.0844,ALLOW,0
0.1665,ALLOW,0
0.1462,ALLOW,0
0.0337,ALLOW,0
0.1251,ALLOW,0
0.1013,ALLOW,0
0.0781,ALLOW,0
0.1033,ALLOW,0
0.262,ALLOW,0
0.1333,ALLOW,0
0.1587,ALLOW,0
0.6243,MONITOR,0
0.2017,ALLOW,0
0.164,ALLOW,0
0.2716,ALLOW,0
0.1644,ALLOW,1
0.1497,ALLOW,0
0.2691,ALLOW,0
0.1894,ALLOW,0
0.1678,ALLOW,0
0.1374,ALLOW,0
0.0559,ALLOW,0
0.0319,ALLOW,0
0.1111,ALLOW,0
0.173,ALLOW,0
0.2326,ALLOW,0
0.1005,ALLOW,0
0.1377,ALLOW,0
0.1282,ALLOW,1
0.0562,ALLOW,0
0.1698,ALLOW,0
0.1311,ALLOW,1
0.1415,ALLOW,0
0.1837,ALLOW,0
0.11,ALLOW,0
0.1355,ALLOW,0
0.0869,ALLOW,0
0.0768,ALLOW,0
0.0762,ALLOW,0
0.1748,ALLOW,0
0.1426,ALLOW,0
0.1318,ALLOW,0
0.0936,ALLOW,0
0.1327,ALLOW,0
0.072,ALLOW,0
0.1757,ALLOW,0
0.6583,MONITOR,1
0.0769,ALLOW,1
0.1008,ALLOW,0
0.1796,ALLOW,0
0.6231,MONITOR,0
0.1295,ALLOW,0
0.1108,ALLOW,1
0.0686,ALLOW,0
0.175,ALLOW,0
0.0892,ALLOW,0
0.1348,ALLOW,0
0.2634,ALLOW,0
0.211,ALLOW,0
0.1904,ALLOW,0
0.0677,ALLOW,0
0.1241,ALLOW,0
0.6269,MONITOR,0
0.0627,ALLOW,0
0.1515,ALLOW,0
0.0797,ALLOW,0
0.1018,ALLOW,0
0.0918,ALLOW,1
0.1445,ALLOW,0
0.1658,ALLOW,0
0.1079,ALLOW,0
0.0867,ALLOW,0
0.0702,ALLOW,0
0.0809,ALLOW,0
0.0923,ALLOW,1
0.1704,ALLOW,0
0.2016,ALLOW,0
0.0069,ALLOW,0
0.182,ALLOW,0
0.1576,ALLOW,0
0.1609,ALLOW,1
0.1083,ALLOW,0
0.0921,ALLOW,0
0.167,ALLOW,1
0.0475,ALLOW,0
0.1582,ALLOW,1
0.108,ALLOW,0
0.1572,ALLOW,1
0.1599,ALLOW,0
0.1409,ALLOW,0
0.1107,ALLOW,1
0.0589,ALLOW,0
0.2017,ALLOW,1
0.0889,ALLOW,1
0.1907,ALLOW,1
0.1763,ALLOW,0
0.0932,ALLOW,0
0.058,ALLOW,0
0.0849,ALLOW,0
0.1214,ALLOW,0
0.2304,ALLOW,0
0.0968,ALLOW,0
0.1282,ALLOW,0
0.1351,ALLOW,0
0.191,ALLOW,0
0.1102,ALLOW,0
0.2472,ALLOW,0
0.2423,ALLOW,1
0.1837,ALLOW,0
0.0662,ALLOW,0
0.1423,ALLOW,0
0.1909,ALLOW,0
0.7759,BLOCK,1
0.1878,ALLOW,0
0.1939,ALLOW,0
0.1212,ALLOW,1
0.6236,MONITOR,0
0.202,ALLOW,0
0.1557,ALLOW,0
0.922,BLOCK,1
0.1036,ALLOW,0
0.6407,MONITOR,0
0.0836,ALLOW,1
0.1202,ALLOW,0
0.0916,ALLOW,0
0.119,ALLOW,0
0.2226,ALLOW,0
0.278,ALLOW,1
0.1086,ALLOW,0
0.2619,ALLOW,1
0.212,ALLOW,0
0.0993,ALLOW,0
0.1045,ALLOW,1
0.5889,MONITOR,0
0.3215,ALLOW,0
0.1875,ALLOW,0
0.1252,ALLOW,1
0.0873,ALLOW,0
0.115,ALLOW,0
0.5785,MONITOR,1
0.1291,ALLOW,0
0.2874,ALLOW,1
0.0731,ALLOW,0
0.1218,ALLOW,0
0.1513,ALLOW,0
0.1785,ALLOW,0
0.181,ALLOW,0
0.2333,ALLOW,0
0.1699,ALLOW,0
0.1557,ALLOW,0
0.07,ALLOW,0
0.1023,ALLOW,0
0.6366,MONITOR,0
0.1306,ALLOW,0
0.2058,ALLOW,0
0.0569,ALLOW,0
0.0802,ALLOW,0
0.0921,ALLOW,0
0.0781,ALLOW,0
0.1292,ALLOW,0
0.0765,ALLOW,0
0.0987,ALLOW,1
0.1679,ALLOW,0
0.0936,ALLOW,0
0.1197,ALLOW,0
0.2045,ALLOW,1
0.1592,ALLOW,0
0.0853,ALLOW,0
0.068,ALLOW,0
0.1362,ALLOW,0
0.0892,ALLOW,0
0.0828,ALLOW,0
0.1225,ALLOW,0
0.1429,ALLOW,0
0.6599,MONITOR,0
0.1528,ALLOW,0
0.1106,ALLOW,0
0.1304,ALLOW,0
0.1989,ALLOW,0
0.1021,ALLOW,0
0.1524,ALLOW,0
0.1548,ALLOW,0
0.156,ALLOW,1
0.0987,ALLOW,0
0.0493,ALLOW,0
0.1425,ALLOW,0
0.1652,ALLOW,1
0.1306,ALLOW,1
0.057,ALLOW,0
0.2336,ALLOW,0
0.1,ALLOW,0
0.1126,ALLOW,0
0.0831,ALLOW,0
0.1408,ALLOW,0
0.1485,ALLOW,0
0.1651,ALLOW,0
0.0803,ALLOW,0
0.1772,ALLOW,0
0.2399,ALLOW,1
0.1723,ALLOW,0
0.0886,ALLOW,0
0.1326,ALLOW,0
0.0959,ALLOW,0
0.0371,ALLOW,0
0.0954,ALLOW,1
0.1035,ALLOW,1
0.1081,ALLOW,0
0.1018,ALLOW,1
0.125,ALLOW,0
0.212,ALLOW,0
0.21,ALLOW,1
0.0659,ALLOW,0
0.0876,ALLOW,0
0.1086,ALLOW,0
0.0609,ALLOW,0
0.0995,ALLOW,0
0.1234,ALLOW,1
0.2029,ALLOW,1
0.1295,ALLOW,0
0.1545,ALLOW,0
0.0919,ALLOW,0
0.1162,ALLOW,0
0.2114,ALLOW,0
0.1443,ALLOW,0
0.1352,ALLOW,0
0.2574,ALLOW,0
0.9816,BLOCK,1
0.2745,ALLOW,0
0.1551,ALLOW,0
0.0655,ALLOW,0
0.1327,ALLOW,0
0.1775,ALLOW,1
0.1416,ALLOW,0
0.1628,ALLOW,1
0.2462,ALLOW,1
0.1643,ALLOW,0
0.1669,ALLOW,0
0.1597,ALLOW,0
0.129,ALLOW,1
0.133,ALLOW,0
0.1732,ALLOW,0
0.1385,ALLOW,0
0.1758,ALLOW,0
0.1407,ALLOW,0
0.1352,ALLOW,0
0.1192,ALLOW,0
0.1179,ALLOW,0
0.1225,ALLOW,0
0.1393,ALLOW,0
0.1749,ALLOW,0
0.0948,ALLOW,1
0.1158,ALLOW,0
0.1701,ALLOW,0
0.1066,ALLOW,0
0.2174,ALLOW,1
0.2138,ALLOW,1
0.1105,ALLOW,0
0.1151,ALLOW,1
0.3183,ALLOW,1
0.1039,ALLOW,0
0.067,ALLOW,0
0.1027,ALLOW,0
0.2009,ALLOW,0
0.1315,ALLOW,0
0.1057,ALLOW,0
0.0676,ALLOW,0
0.2727,ALLOW,1
0.1637,ALLOW,0
0.1216,ALLOW,0
0.0418,ALLOW,0
0.1383,ALLOW,0
0.2438,ALLOW,0
0.1221,ALLOW,0
0.2926,ALLOW,1
0.1991,ALLOW,1
0.0976,ALLOW,1
0.2035,ALLOW,0
0.0811,ALLOW,1
0.1182,ALLOW,1
0.1261,ALLOW,0
0.255,ALLOW,0
0.3424,ALLOW,0
0.1354,ALLOW,0
0.1113,ALLOW,0
0.1119,ALLOW,1
0.0827,ALLOW,0
0.1105,ALLOW,0
0.0987,ALLOW,0
0.0566,ALLOW,0
0.2035,ALLOW,1
0.2116,ALLOW,1
0.1124,ALLOW,0
0.1686,ALLOW,0
0.6479,MONITOR,0
0.165,ALLOW,0
0.0832,ALLOW,0
0.0611,ALLOW,0
0.2254,ALLOW,0
0.1214,ALLOW,0
0.0499,ALLOW,0
0.1681,ALLOW,0
0.1459,ALLOW,1
0.293,ALLOW,0
0.1331,ALLOW,0
0.2118,ALLOW,1
0.0988,ALLOW,0
0.2228,ALLOW,0
0.1081,ALLOW,0
0.1475,ALLOW,0
0.2426,ALLOW,0
0.2991,ALLOW,0
0.2957,ALLOW,0
0.078,ALLOW,0
0.205,ALLOW,0
0.2204,ALLOW,0
0.1318,ALLOW,0
0.1741,ALLOW,1
0.0682,ALLOW,0
0.1438,ALLOW,0
0.1853,ALLOW,0
0.0935,ALLOW,0
0.1787,ALLOW,0
0.1026,ALLOW,0
0.1621,ALLOW,0
0.1204,ALLOW,0
0.2116,ALLOW,1
0.1477,ALLOW,0
0.0923,ALLOW,0
0.1318,ALLOW,0
0.0577,ALLOW,0
0.064,ALLOW,0
0.1563,ALLOW,0
0.1565,ALLOW,1
0.0401,ALLOW,0
0.2898,ALLOW,0
0.1783,ALLOW,1
0.1534,ALLOW,1
0.1837,ALLOW,0
0.1564,ALLOW,0
0.2802,ALLOW,0
0.1353,ALLOW,1
0.1362,ALLOW,0
0.1406,ALLOW,0
0.0723,ALLOW,1
0.103,ALLOW,0
0.1532,ALLOW,0
0.0498,ALLOW,0
0.2,ALLOW,0
0.1631,ALLOW,0
0.0659,ALLOW,0
0.0544,ALLOW,0
0.0808,ALLOW,0
0.1457,ALLOW,0
0.093,ALLOW,0
0.0767,ALLOW,0
0.0585,ALLOW,0
0.0327,ALLOW,0
0.1204,ALLOW,0
0.1367,ALLOW,0
0.6118,MONITOR,0
0.1102,ALLOW,1
0.1235,ALLOW,0
0.1711,ALLOW,0
0.1385,ALLOW,0
0.3506,ALLOW,0
0.2475,ALLOW,0
0.193,ALLOW,0
0.1647,ALLOW,0
0.3039,ALLOW,1
0.1988,ALLOW,0
0.122,ALLOW,0
0.127,ALLOW,0
0.0359,ALLOW,0
0.1311,ALLOW,0
0.1385,ALLOW,0
0.1433,ALLOW,0
0.1147,ALLOW,0
0.1888,ALLOW,0
0.3423,ALLOW,1
0.1659,ALLOW,0
0.06,ALLOW,0
0.2178,ALLOW,0
0.0977,ALLOW,0
0.0883,ALLOW,0
0.1829,ALLOW,1
0.2049,ALLOW,0
0.1103,ALLOW,1
0.0886,ALLOW,0
0.0867,ALLOW,0
0.0833,ALLOW,0
0.1463,ALLOW,0
0.0305,ALLOW,0
0.0725,ALLOW,0
0.1255,ALLOW,0
0.1438,ALLOW,0
0.2306,ALLOW,1
0.1365,ALLOW,0
0.0876,ALLOW,0
0.1223,ALLOW,0
0.1449,ALLOW,0
0.098,ALLOW,1
0.1378,ALLOW,0
0.2378,ALLOW,0
0.2016,ALLOW,0
0.0731,ALLOW,0
0.7989,BLOCK,1
0.0848,ALLOW,0
0.0923,ALLOW,0
0.2977,ALLOW,1
0.2662,ALLOW,0
0.0419,ALLOW,0
0.0721,ALLOW,0
0.065,ALLOW,0
0.0791,ALLOW,0
0.1918,ALLOW,0
0.2042,ALLOW,0
0.1464,ALLOW,0
0.1139,ALLOW,0
0.1786,ALLOW,0
0.1367,ALLOW,0
0.2121,ALLOW,0
0.1395,ALLOW,0
0.0979,ALLOW,0
0.2985,ALLOW,0
0.1115,ALLOW,0
0.0652,ALLOW,0
0.0499,ALLOW,0
0.1359,ALLOW,0
0.1083,ALLOW,0
0.0983,ALLOW,0
0.1643,ALLOW,0
0.1174,ALLOW,1
0.0949,ALLOW,0
0.1592,ALLOW,1
0.6798,MONITOR,0
0.3165,ALLOW,0
0.2861,ALLOW,1
0.1234,ALLOW,0
0.1125,ALLOW,0
0.0792,ALLOW,1
0.04,ALLOW,0
0.208,ALLOW,0
0.1951,ALLOW,0
0.0785,ALLOW,0
0.1233,ALLOW,0
0.1398,ALLOW,0
0.061,ALLOW,0
0.1106,ALLOW,0
0.0958,ALLOW,1
0.1289,ALLOW,0
0.1924,ALLOW,1
0.1569,ALLOW,0
0.1431,ALLOW,0
0.1069,ALLOW,0
0.0932,ALLOW,0
0.097,ALLOW,0
0.1237,ALLOW,0
0.153,ALLOW,0
0.1201,ALLOW,0
0.1488,ALLOW,0
0.0255,ALLOW,0
0.0665,ALLOW,0
0.0887,ALLOW,0
0.1826,ALLOW,0
0.1582,ALLOW,0
0.1382,ALLOW,1
0.1733,ALLOW,0
0.0921,ALLOW,0
0.2472,ALLOW,0
0.1189,ALLOW,0
0.1365,ALLOW,0
0.1199,ALLOW,0
0.2285,ALLOW,0
0.3496,ALLOW,1
0.102,ALLOW,0
0.085,ALLOW,0
0.106,ALLOW,1
0.2091,ALLOW,0
0.13,ALLOW,1
0.2368,ALLOW,0
0.2587,ALLOW,0
0.0932,ALLOW,0
0.1945,ALLOW,1
0.1558,ALLOW,0
0.1176,ALLOW,1
0.2525,ALLOW,0
0.0955,ALLOW,0
0.6291,MONITOR,0
0.1275,ALLOW,0
0.0424,ALLOW,0
0.1516,ALLOW,0
0.1779,ALLOW,0
0.1878,ALLOW,0
0.0845,ALLOW,0
0.1676,ALLOW,0
0.118,ALLOW,0
0.0803,ALLOW,0
0.0837,ALLOW,0
0.1632,ALLOW,0
0.1499,ALLOW,0
0.1041,ALLOW,0
0.1681,ALLOW,0
0.1204,ALLOW,0
0.1276,ALLOW,0
0.3405,ALLOW,0
0.1148,ALLOW,0
0.1041,ALLOW,0
0.1118,ALLOW,0
0.0715,ALLOW,0
0.0784,ALLOW,0
0.1176,ALLOW,1
0.1931,ALLOW,0
0.163,ALLOW,0
0.3876,ALLOW,1
0.1362,ALLOW,0
0.071,ALLOW,0
0.1724,ALLOW,1
0.1065,ALLOW,0
0.1301,ALLOW,0
0.1953,ALLOW,0
0.1642,ALLOW,0
0.1087,ALLOW,0
0.0859,ALLOW,0
0.1505,ALLOW,0
0.1726,ALLOW,0
0.1854,ALLOW,0
0.1567,ALLOW,0
0.0553,ALLOW,0
0.1306,ALLOW,0
0.1507,ALLOW,0
0.1172,ALLOW,0
0.1386,ALLOW,1
0.1083,ALLOW,0
0.1317,ALLOW,0
0.0713,ALLOW,1
0.2069,ALLOW,0
0.126,ALLOW,1
0.1708,ALLOW,0
0.1485,ALLOW,0
0.1959,ALLOW,0
0.1029,ALLOW,0
0.2597,ALLOW,0
0.2701,ALLOW,0
0.0548,ALLOW,0
0.6197,MONITOR,0
0.1798,ALLOW,0
0.1477,ALLOW,1
0.1173,ALLOW,0
0.1067,ALLOW,0
0.1311,ALLOW,0
0.0682,ALLOW,0
0.1201,ALLOW,0
0.1086,ALLOW,0
0.1969,ALLOW,0
0.0992,ALLOW,0
0.1076,ALLOW,0
0.2287,ALLOW,0
0.0489,ALLOW,0
0.2062,ALLOW,0
0.1951,ALLOW,0
0.3009,ALLOW,0
0.101,ALLOW,1
0.1136,ALLOW,0
0.1501,ALLOW,0
0.1451,ALLOW,0
0.1831,ALLOW,1
0.0616,ALLOW,0
0.133,ALLOW,0
0.6774,MONITOR,1
0.0566,ALLOW,0
0.0773,ALLOW,1
0.0642,ALLOW,0
0.6081,MONITOR,0
0.233,ALLOW,0
0.139,ALLOW,0
0.2165,ALLOW,1
0.105,ALLOW,0
0.1091,ALLOW,0
0.0838,ALLOW,1
0.1144,ALLOW,0
0.2058,ALLOW,1
0.1178,ALLOW,1
0.2275,ALLOW,0
0.1677,ALLOW,0
0.1489,ALLOW,0
0.0893,ALLOW,0
0.1198,ALLOW,0
0.1523,ALLOW,0
0.1058,ALLOW,0
0.1301,ALLOW,0
0.1275,ALLOW,0
0.1899,ALLOW,0
0.2407,ALLOW,0
0.1964,ALLOW,1
0.0679,ALLOW,0
0.099,ALLOW,0
0.2269,ALLOW,1
0.0932,ALLOW,1
0.3587,ALLOW,1
0.2816,ALLOW,0
0.1005,ALLOW,0
0.2023,ALLOW,1
0.1641,ALLOW,1
0.2019,ALLOW,0
0.1388,ALLOW,0
0.1856,ALLOW,1
0.0777,ALLOW,0
0.1168,ALLOW,0
0.1123,ALLOW,0
0.1916,ALLOW,1
0.1871,ALLOW,0
0.0334,ALLOW,0
0.0863,ALLOW,0
0.1403,ALLOW,0
0.1532,ALLOW,0
0.1298,ALLOW,1
0.109,ALLOW,0
0.15,ALLOW,0
0.1413,ALLOW,0
0.0815,ALLOW,0
0.123,ALLOW,0
0.1428,ALLOW,0
0.1902,ALLOW,0
0.0684,ALLOW,0
0.1315,ALLOW,0
0.1862,ALLOW,1
0.1965,ALLOW,0
0.167,ALLOW,0
0.165,ALLOW,0
0.1163,ALLOW,0
0.0908,ALLOW,0
0.0679,ALLOW,0
0.1128,ALLOW,0
0.0941,ALLOW,0
0.2213,ALLOW,0
0.1521,ALLOW,0
0.0941,ALLOW,0
0.2141,ALLOW,0
0.038,ALLOW,0
0.1472,ALLOW,0
0.199,ALLOW,1
0.1358,ALLOW,0
0.0507,ALLOW,0
0.1946,ALLOW,0
0.081,ALLOW,0
0.0741,ALLOW,0
0.1198,ALLOW,0
0.101,ALLOW,1
0.1624,ALLOW,0
0.0893,ALLOW,0
0.2104,ALLOW,0
0.1636,ALLOW,0
0.1284,ALLOW,0
0.1397,ALLOW,0
0.2435,ALLOW,1
0.1369,ALLOW,0
0.035,ALLOW,1
0.2487,ALLOW,0
0.0552,ALLOW,0
0.1475,ALLOW,0
0.214,ALLOW,0
0.1088,ALLOW,0
0.1134,ALLOW,0
0.087,ALLOW,0
0.0923,ALLOW,0
0.1005,ALLOW,1
0.0873,ALLOW,0
0.1052,ALLOW,0
0.1782,ALLOW,0
0.2,ALLOW,0
0.0854,ALLOW,0
0.0573,ALLOW,0
0.0466,ALLOW,0
0.1221,ALLOW,0
0.0847,ALLOW,0
0.6996,MONITOR,0
0.12,ALLOW,0
0.1101,ALLOW,0
0.2448,ALLOW,0
0.1552,ALLOW,0
0.0605,ALLOW,0
0.0756,ALLOW,0
0.1224,ALLOW,0
0.157,ALLOW,1
0.1207,ALLOW,0
0.1731,ALLOW,0
0.2447,ALLOW,0
0.1241,ALLOW,0
0.1464,ALLOW,0
0.322,ALLOW,1
0.2141,ALLOW,0
0.1996,ALLOW,0
0.1521,ALLOW,0
0.2043,ALLOW,0
0.2756,ALLOW,0
0.1806,ALLOW,0
0.1469,ALLOW,0
0.1687,ALLOW,0
0.4645,MONITOR,0
0.0968,ALLOW,0
0.121,ALLOW,0
0.0471,ALLOW,0
0.1348,ALLOW,0
0.1576,ALLOW,0
0.1996,ALLOW,0
0.0872,ALLOW,0
0.116,ALLOW,0
0.0777,ALLOW,0
0.2173,ALLOW,0
0.1278,ALLOW,0
0.1861,ALLOW,0
0.0906,ALLOW,0
0.1361,ALLOW,0
0.1225,ALLOW,0
0.0769,ALLOW,0
0.1867,ALLOW,0
0.209,ALLOW,0
0.2746,ALLOW,0
0.1348,ALLOW,0
0.0657,ALLOW,0
0.1549,ALLOW,1
0.2633,ALLOW,0
0.0547,ALLOW,0
0.0682,ALLOW,0
0.0741,ALLOW,0
0.1432,ALLOW,0
0.1432,ALLOW,0
0.0872,ALLOW,1
0.1411,ALLOW,0
0.0725,ALLOW,0
0.1541,ALLOW,1
0.0901,ALLOW,0
0.6564,MONITOR,0
0.1194,ALLOW,0
0.0733,ALLOW,0
0.0865,ALLOW,0
0.1127,ALLOW,0
0.0817,ALLOW,0
0.0883,ALLOW,0
0.0938,ALLOW,1
0.1922,ALLOW,0
0.0511,ALLOW,0
0.2852,ALLOW,0
0.1737,ALLOW,0
0.0952,ALLOW,0
0.223,ALLOW,0
0.1039,ALLOW,1
0.6167,MONITOR,0
0.1084,ALLOW,0
0.2509,ALLOW,0
0.1134,ALLOW,0
0.082,ALLOW,0
0.0783,ALLOW,0
0.1083,ALLOW,1
0.1878,ALLOW,0
0.216,ALLOW,0
0.2377,ALLOW,0
0.2987,ALLOW,1
0.2016,ALLOW,0
0.1022,ALLOW,0
0.137,ALLOW,0
0.2365,ALLOW,0
0.1297,ALLOW,0
0.0791,ALLOW,0
0.1028,ALLOW,0
0.1035,ALLOW,0
0.1074,ALLOW,0
0.1076,ALLOW,0
0.0974,ALLOW,0
0.1326,ALLOW,0
